dates;jour;ferie;vacances;semestre
01/01/2013;mardi;1;HV;2013S1
02/01/2013;mercredi;0;HV;2013S1
03/01/2013;jeudi;0;HV;2013S1
04/01/2013;vendredi;0;HV;2013S1
05/01/2013;samedi;0;HV;2013S1
06/01/2013;dimanche;0;HV;2013S1
07/01/2013;lundi;0;HV;2013S1
08/01/2013;mardi;0;HV;2013S1
09/01/2013;mercredi;0;HV;2013S1
10/01/2013;jeudi;0;HV;2013S1
11/01/2013;vendredi;0;HV;2013S1
12/01/2013;samedi;0;HV;2013S1
13/01/2013;dimanche;0;HV;2013S1
14/01/2013;lundi;0;HV;2013S1
15/01/2013;mardi;0;HV;2013S1
16/01/2013;mercredi;0;HV;2013S1
17/01/2013;jeudi;0;HV;2013S1
18/01/2013;vendredi;0;HV;2013S1
19/01/2013;samedi;0;HV;2013S1
20/01/2013;dimanche;0;HV;2013S1
21/01/2013;lundi;0;HV;2013S1
22/01/2013;mardi;0;HV;2013S1
23/01/2013;mercredi;0;HV;2013S1
24/01/2013;jeudi;0;HV;2013S1
25/01/2013;vendredi;0;HV;2013S1
26/01/2013;samedi;0;HV;2013S1
27/01/2013;dimanche;0;HV;2013S1
28/01/2013;lundi;0;HV;2013S1
29/01/2013;mardi;0;HV;2013S1
30/01/2013;mercredi;0;HV;2013S1
31/01/2013;jeudi;0;HV;2013S1
01/02/2013;vendredi;0;HV;2013S1
02/02/2013;samedi;0;HV;2013S1
03/02/2013;dimanche;0;HV;2013S1
04/02/2013;lundi;0;HV;2013S1
05/02/2013;mardi;0;HV;2013S1
06/02/2013;mercredi;0;HV;2013S1
07/02/2013;jeudi;0;HV;2013S1
08/02/2013;vendredi;0;HV;2013S1
09/02/2013;samedi;0;HV;2013S1
10/02/2013;dimanche;0;HV;2013S1
11/02/2013;lundi;0;HV;2013S1
12/02/2013;mardi;0;HV;2013S1
13/02/2013;mercredi;0;HV;2013S1
14/02/2013;jeudi;0;HV;2013S1
15/02/2013;vendredi;0;HV;2013S1
16/02/2013;samedi;0;HV;2013S1
17/02/2013;dimanche;0;HV;2013S1
18/02/2013;lundi;0;HV;2013S1
19/02/2013;mardi;0;HV;2013S1
20/02/2013;mercredi;0;HV;2013S1
21/02/2013;jeudi;0;HV;2013S1
22/02/2013;vendredi;0;HV;2013S1
23/02/2013;samedi;0;HV;2013S1
24/02/2013;dimanche;0;HV;2013S1
25/02/2013;lundi;0;HV;2013S1
26/02/2013;mardi;0;HV;2013S1
27/02/2013;mercredi;0;HV;2013S1
28/02/2013;jeudi;0;HV;2013S1
01/03/2013;vendredi;0;HV;2013S1
02/03/2013;samedi;0;HV;2013S1
03/03/2013;dimanche;0;HV;2013S1
04/03/2013;lundi;0;HV;2013S1
05/03/2013;mardi;0;HV;2013S1
06/03/2013;mercredi;0;HV;2013S1
07/03/2013;jeudi;0;HV;2013S1
08/03/2013;vendredi;0;HV;2013S1
09/03/2013;samedi;0;HV;2013S1
10/03/2013;dimanche;0;HV;2013S1
11/03/2013;lundi;0;HV;2013S1
12/03/2013;mardi;0;HV;2013S1
13/03/2013;mercredi;0;HV;2013S1
14/03/2013;jeudi;0;HV;2013S1
15/03/2013;vendredi;0;HV;2013S1
16/03/2013;samedi;0;HV;2013S1
17/03/2013;dimanche;0;HV;2013S1
18/03/2013;lundi;0;HV;2013S1
19/03/2013;mardi;0;HV;2013S1
20/03/2013;mercredi;0;HV;2013S1
21/03/2013;jeudi;0;HV;2013S1
22/03/2013;vendredi;0;HV;2013S1
23/03/2013;samedi;0;HV;2013S1
24/03/2013;dimanche;0;HV;2013S1
25/03/2013;lundi;0;HV;2013S1
26/03/2013;mardi;0;HV;2013S1
27/03/2013;mercredi;0;HV;2013S1
28/03/2013;jeudi;0;HV;2013S1
29/03/2013;vendredi;0;HV;2013S1
30/03/2013;samedi;0;HV;2013S1
31/03/2013;dimanche;0;HV;2013S1
01/04/2013;lundi;1;HV;2013S1
02/04/2013;mardi;0;HV;2013S1
03/04/2013;mercredi;0;HV;2013S1
04/04/2013;jeudi;0;HV;2013S1
05/04/2013;vendredi;0;HV;2013S1
06/04/2013;samedi;0;HV;2013S1
07/04/2013;dimanche;0;HV;2013S1
08/04/2013;lundi;0;HV;2013S1
09/04/2013;mardi;0;HV;2013S1
10/04/2013;mercredi;0;HV;2013S1
11/04/2013;jeudi;0;HV;2013S1
12/04/2013;vendredi;0;HV;2013S1
13/04/2013;samedi;0;HV;2013S1
14/04/2013;dimanche;0;HV;2013S1
15/04/2013;lundi;0;HV;2013S1
16/04/2013;mardi;0;HV;2013S1
17/04/2013;mercredi;0;HV;2013S1
18/04/2013;jeudi;0;HV;2013S1
19/04/2013;vendredi;0;HV;2013S1
20/04/2013;samedi;0;HV;2013S1
21/04/2013;dimanche;0;HV;2013S1
22/04/2013;lundi;0;HV;2013S1
23/04/2013;mardi;0;HV;2013S1
24/04/2013;mercredi;0;HV;2013S1
25/04/2013;jeudi;0;HV;2013S1
26/04/2013;vendredi;0;HV;2013S1
27/04/2013;samedi;0;HV;2013S1
28/04/2013;dimanche;0;HV;2013S1
29/04/2013;lundi;0;HV;2013S1
30/04/2013;mardi;0;HV;2013S1
01/05/2013;mercredi;1;HV;2013S1
02/05/2013;jeudi;0;HV;2013S1
03/05/2013;vendredi;0;HV;2013S1
04/05/2013;samedi;0;HV;2013S1
05/05/2013;dimanche;0;HV;2013S1
06/05/2013;lundi;0;HV;2013S1
07/05/2013;mardi;0;HV;2013S1
08/05/2013;mercredi;1;HV;2013S1
09/05/2013;jeudi;1;HV;2013S1
10/05/2013;vendredi;0;HV;2013S1
11/05/2013;samedi;0;HV;2013S1
12/05/2013;dimanche;0;HV;2013S1
13/05/2013;lundi;0;HV;2013S1
14/05/2013;mardi;0;HV;2013S1
15/05/2013;mercredi;0;HV;2013S1
16/05/2013;jeudi;0;HV;2013S1
17/05/2013;vendredi;0;HV;2013S1
18/05/2013;samedi;0;HV;2013S1
19/05/2013;dimanche;0;HV;2013S1
20/05/2013;lundi;1;HV;2013S1
21/05/2013;mardi;0;HV;2013S1
22/05/2013;mercredi;0;HV;2013S1
23/05/2013;jeudi;0;HV;2013S1
24/05/2013;vendredi;0;HV;2013S1
25/05/2013;samedi;0;HV;2013S1
26/05/2013;dimanche;0;HV;2013S1
27/05/2013;lundi;0;HV;2013S1
28/05/2013;mardi;0;HV;2013S1
29/05/2013;mercredi;0;HV;2013S1
30/05/2013;jeudi;0;HV;2013S1
31/05/2013;vendredi;0;HV;2013S1
01/06/2013;samedi;0;HV;2013S1
02/06/2013;dimanche;0;HV;2013S1
03/06/2013;lundi;0;HV;2013S1
04/06/2013;mardi;0;HV;2013S1
05/06/2013;mercredi;0;HV;2013S1
06/06/2013;jeudi;0;HV;2013S1
07/06/2013;vendredi;0;HV;2013S1
08/06/2013;samedi;0;HV;2013S1
09/06/2013;dimanche;0;HV;2013S1
10/06/2013;lundi;0;HV;2013S1
11/06/2013;mardi;0;HV;2013S1
12/06/2013;mercredi;0;HV;2013S1
13/06/2013;jeudi;0;HV;2013S1
14/06/2013;vendredi;0;HV;2013S1
15/06/2013;samedi;0;HV;2013S1
16/06/2013;dimanche;0;HV;2013S1
17/06/2013;lundi;0;HV;2013S1
18/06/2013;mardi;0;HV;2013S1
19/06/2013;mercredi;0;HV;2013S1
20/06/2013;jeudi;0;HV;2013S1
21/06/2013;vendredi;0;HV;2013S1
22/06/2013;samedi;0;HV;2013S1
23/06/2013;dimanche;0;HV;2013S1
24/06/2013;lundi;0;HV;2013S1
25/06/2013;mardi;0;HV;2013S1
26/06/2013;mercredi;0;HV;2013S1
27/06/2013;jeudi;0;HV;2013S1
28/06/2013;vendredi;0;HV;2013S1
29/06/2013;samedi;0;HV;2013S1
30/06/2013;dimanche;0;HV;2013S1
01/07/2013;lundi;0;HV;2013S2
02/07/2013;mardi;0;HV;2013S2
03/07/2013;mercredi;0;HV;2013S2
04/07/2013;jeudi;0;HV;2013S2
05/07/2013;vendredi;0;HV;2013S2
06/07/2013;samedi;0;HV;2013S2
07/07/2013;dimanche;0;HV;2013S2
08/07/2013;lundi;0;HV;2013S2
09/07/2013;mardi;0;HV;2013S2
10/07/2013;mercredi;0;HV;2013S2
11/07/2013;jeudi;0;HV;2013S2
12/07/2013;vendredi;0;HV;2013S2
13/07/2013;samedi;0;HV;2013S2
14/07/2013;dimanche;1;HV;2013S2
15/07/2013;lundi;0;HV;2013S2
16/07/2013;mardi;0;HV;2013S2
17/07/2013;mercredi;0;HV;2013S2
18/07/2013;jeudi;0;HV;2013S2
19/07/2013;vendredi;0;HV;2013S2
20/07/2013;samedi;0;HV;2013S2
21/07/2013;dimanche;0;HV;2013S2
22/07/2013;lundi;0;HV;2013S2
23/07/2013;mardi;0;HV;2013S2
24/07/2013;mercredi;0;HV;2013S2
25/07/2013;jeudi;0;HV;2013S2
26/07/2013;vendredi;0;HV;2013S2
27/07/2013;samedi;0;HV;2013S2
28/07/2013;dimanche;0;HV;2013S2
29/07/2013;lundi;0;HV;2013S2
30/07/2013;mardi;0;HV;2013S2
31/07/2013;mercredi;0;HV;2013S2
01/08/2013;jeudi;0;HV;2013S2
02/08/2013;vendredi;0;HV;2013S2
03/08/2013;samedi;0;HV;2013S2
04/08/2013;dimanche;0;HV;2013S2
05/08/2013;lundi;0;HV;2013S2
06/08/2013;mardi;0;HV;2013S2
07/08/2013;mercredi;0;HV;2013S2
08/08/2013;jeudi;0;HV;2013S2
09/08/2013;vendredi;0;HV;2013S2
10/08/2013;samedi;0;HV;2013S2
11/08/2013;dimanche;0;HV;2013S2
12/08/2013;lundi;0;HV;2013S2
13/08/2013;mardi;0;HV;2013S2
14/08/2013;mercredi;0;HV;2013S2
15/08/2013;jeudi;1;HV;2013S2
16/08/2013;vendredi;0;HV;2013S2
17/08/2013;samedi;0;HV;2013S2
18/08/2013;dimanche;0;HV;2013S2
19/08/2013;lundi;0;HV;2013S2
20/08/2013;mardi;0;HV;2013S2
21/08/2013;mercredi;0;HV;2013S2
22/08/2013;jeudi;0;HV;2013S2
23/08/2013;vendredi;0;HV;2013S2
24/08/2013;samedi;0;HV;2013S2
25/08/2013;dimanche;0;HV;2013S2
26/08/2013;lundi;0;HV;2013S2
27/08/2013;mardi;0;HV;2013S2
28/08/2013;mercredi;0;HV;2013S2
29/08/2013;jeudi;0;HV;2013S2
30/08/2013;vendredi;0;HV;2013S2
31/08/2013;samedi;0;HV;2013S2
01/09/2013;dimanche;0;HV;2013S2
02/09/2013;lundi;0;HV;2013S2
03/09/2013;mardi;0;HV;2013S2
04/09/2013;mercredi;0;HV;2013S2
05/09/2013;jeudi;0;HV;2013S2
06/09/2013;vendredi;0;HV;2013S2
07/09/2013;samedi;0;HV;2013S2
08/09/2013;dimanche;0;HV;2013S2
09/09/2013;lundi;0;HV;2013S2
10/09/2013;mardi;0;HV;2013S2
11/09/2013;mercredi;0;HV;2013S2
12/09/2013;jeudi;0;HV;2013S2
13/09/2013;vendredi;0;HV;2013S2
14/09/2013;samedi;0;HV;2013S2
15/09/2013;dimanche;0;HV;2013S2
16/09/2013;lundi;0;HV;2013S2
17/09/2013;mardi;0;HV;2013S2
18/09/2013;mercredi;0;HV;2013S2
19/09/2013;jeudi;0;HV;2013S2
20/09/2013;vendredi;0;HV;2013S2
21/09/2013;samedi;0;HV;2013S2
22/09/2013;dimanche;0;HV;2013S2
23/09/2013;lundi;0;HV;2013S2
24/09/2013;mardi;0;HV;2013S2
25/09/2013;mercredi;0;HV;2013S2
26/09/2013;jeudi;0;HV;2013S2
27/09/2013;vendredi;0;HV;2013S2
28/09/2013;samedi;0;HV;2013S2
29/09/2013;dimanche;0;HV;2013S2
30/09/2013;lundi;0;HV;2013S2
01/10/2013;mardi;0;HV;2013S2
02/10/2013;mercredi;0;HV;2013S2
03/10/2013;jeudi;0;HV;2013S2
04/10/2013;vendredi;0;HV;2013S2
05/10/2013;samedi;0;HV;2013S2
06/10/2013;dimanche;0;HV;2013S2
07/10/2013;lundi;0;HV;2013S2
08/10/2013;mardi;0;HV;2013S2
09/10/2013;mercredi;0;HV;2013S2
10/10/2013;jeudi;0;HV;2013S2
11/10/2013;vendredi;0;HV;2013S2
12/10/2013;samedi;0;HV;2013S2
13/10/2013;dimanche;0;HV;2013S2
14/10/2013;lundi;0;HV;2013S2
15/10/2013;mardi;0;HV;2013S2
16/10/2013;mercredi;0;HV;2013S2
17/10/2013;jeudi;0;HV;2013S2
18/10/2013;vendredi;0;HV;2013S2
19/10/2013;samedi;0;HV;2013S2
20/10/2013;dimanche;0;HV;2013S2
21/10/2013;lundi;0;HV;2013S2
22/10/2013;mardi;0;HV;2013S2
23/10/2013;mercredi;0;HV;2013S2
24/10/2013;jeudi;0;HV;2013S2
25/10/2013;vendredi;0;HV;2013S2
26/10/2013;samedi;0;HV;2013S2
27/10/2013;dimanche;0;HV;2013S2
28/10/2013;lundi;0;HV;2013S2
29/10/2013;mardi;0;HV;2013S2
30/10/2013;mercredi;0;HV;2013S2
31/10/2013;jeudi;0;HV;2013S2
01/11/2013;vendredi;1;HV;2013S2
02/11/2013;samedi;0;HV;2013S2
03/11/2013;dimanche;0;HV;2013S2
04/11/2013;lundi;0;HV;2013S2
05/11/2013;mardi;0;HV;2013S2
06/11/2013;mercredi;0;HV;2013S2
07/11/2013;jeudi;0;HV;2013S2
08/11/2013;vendredi;0;HV;2013S2
09/11/2013;samedi;0;HV;2013S2
10/11/2013;dimanche;0;HV;2013S2
11/11/2013;lundi;1;HV;2013S2
12/11/2013;mardi;0;HV;2013S2
13/11/2013;mercredi;0;HV;2013S2
14/11/2013;jeudi;0;HV;2013S2
15/11/2013;vendredi;0;HV;2013S2
16/11/2013;samedi;0;HV;2013S2
17/11/2013;dimanche;0;HV;2013S2
18/11/2013;lundi;0;HV;2013S2
19/11/2013;mardi;0;HV;2013S2
20/11/2013;mercredi;0;HV;2013S2
21/11/2013;jeudi;0;HV;2013S2
22/11/2013;vendredi;0;HV;2013S2
23/11/2013;samedi;0;HV;2013S2
24/11/2013;dimanche;0;HV;2013S2
25/11/2013;lundi;0;HV;2013S2
26/11/2013;mardi;0;HV;2013S2
27/11/2013;mercredi;0;HV;2013S2
28/11/2013;jeudi;0;HV;2013S2
29/11/2013;vendredi;0;HV;2013S2
30/11/2013;samedi;0;HV;2013S2
01/12/2013;dimanche;0;HV;2013S2
02/12/2013;lundi;0;HV;2013S2
03/12/2013;mardi;0;HV;2013S2
04/12/2013;mercredi;0;HV;2013S2
05/12/2013;jeudi;0;HV;2013S2
06/12/2013;vendredi;0;HV;2013S2
07/12/2013;samedi;0;HV;2013S2
08/12/2013;dimanche;0;HV;2013S2
09/12/2013;lundi;0;HV;2013S2
10/12/2013;mardi;0;HV;2013S2
11/12/2013;mercredi;0;HV;2013S2
12/12/2013;jeudi;0;HV;2013S2
13/12/2013;vendredi;0;HV;2013S2
14/12/2013;samedi;0;HV;2013S2
15/12/2013;dimanche;0;HV;2013S2
16/12/2013;lundi;0;HV;2013S2
17/12/2013;mardi;0;HV;2013S2
18/12/2013;mercredi;0;HV;2013S2
19/12/2013;jeudi;0;HV;2013S2
20/12/2013;vendredi;0;HV;2013S2
21/12/2013;samedi;0;HV;2013S2
22/12/2013;dimanche;0;HV;2013S2
23/12/2013;lundi;0;HV;2013S2
24/12/2013;mardi;0;HV;2013S2
25/12/2013;mercredi;1;HV;2013S2
26/12/2013;jeudi;0;HV;2013S2
27/12/2013;vendredi;0;HV;2013S2
28/12/2013;samedi;0;HV;2013S2
29/12/2013;dimanche;0;HV;2013S2
30/12/2013;lundi;0;HV;2013S2
31/12/2013;mardi;0;HV;2013S2
01/01/2014;mercredi;1;HV;2014S1
02/01/2014;jeudi;0;HV;2014S1
03/01/2014;vendredi;0;HV;2014S1
04/01/2014;samedi;0;HV;2014S1
05/01/2014;dimanche;0;HV;2014S1
06/01/2014;lundi;0;HV;2014S1
07/01/2014;mardi;0;HV;2014S1
08/01/2014;mercredi;0;HV;2014S1
09/01/2014;jeudi;0;HV;2014S1
10/01/2014;vendredi;0;HV;2014S1
11/01/2014;samedi;0;HV;2014S1
12/01/2014;dimanche;0;HV;2014S1
13/01/2014;lundi;0;HV;2014S1
14/01/2014;mardi;0;HV;2014S1
15/01/2014;mercredi;0;HV;2014S1
16/01/2014;jeudi;0;HV;2014S1
17/01/2014;vendredi;0;HV;2014S1
18/01/2014;samedi;0;HV;2014S1
19/01/2014;dimanche;0;HV;2014S1
20/01/2014;lundi;0;HV;2014S1
21/01/2014;mardi;0;HV;2014S1
22/01/2014;mercredi;0;HV;2014S1
23/01/2014;jeudi;0;HV;2014S1
24/01/2014;vendredi;0;HV;2014S1
25/01/2014;samedi;0;HV;2014S1
26/01/2014;dimanche;0;HV;2014S1
27/01/2014;lundi;0;HV;2014S1
28/01/2014;mardi;0;HV;2014S1
29/01/2014;mercredi;0;HV;2014S1
30/01/2014;jeudi;0;HV;2014S1
31/01/2014;vendredi;0;HV;2014S1
01/02/2014;samedi;0;HV;2014S1
02/02/2014;dimanche;0;HV;2014S1
03/02/2014;lundi;0;HV;2014S1
04/02/2014;mardi;0;HV;2014S1
05/02/2014;mercredi;0;HV;2014S1
06/02/2014;jeudi;0;HV;2014S1
07/02/2014;vendredi;0;HV;2014S1
08/02/2014;samedi;0;HV;2014S1
09/02/2014;dimanche;0;HV;2014S1
10/02/2014;lundi;0;HV;2014S1
11/02/2014;mardi;0;HV;2014S1
12/02/2014;mercredi;0;HV;2014S1
13/02/2014;jeudi;0;HV;2014S1
14/02/2014;vendredi;0;HV;2014S1
15/02/2014;samedi;0;HV;2014S1
16/02/2014;dimanche;0;HV;2014S1
17/02/2014;lundi;0;HV;2014S1
18/02/2014;mardi;0;HV;2014S1
19/02/2014;mercredi;0;HV;2014S1
20/02/2014;jeudi;0;HV;2014S1
21/02/2014;vendredi;0;HV;2014S1
22/02/2014;samedi;0;HV;2014S1
23/02/2014;dimanche;0;HV;2014S1
24/02/2014;lundi;0;HV;2014S1
25/02/2014;mardi;0;HV;2014S1
26/02/2014;mercredi;0;HV;2014S1
27/02/2014;jeudi;0;HV;2014S1
28/02/2014;vendredi;0;HV;2014S1
01/03/2014;samedi;0;HV;2014S1
02/03/2014;dimanche;0;HV;2014S1
03/03/2014;lundi;0;HV;2014S1
04/03/2014;mardi;0;HV;2014S1
05/03/2014;mercredi;0;HV;2014S1
06/03/2014;jeudi;0;HV;2014S1
07/03/2014;vendredi;0;HV;2014S1
08/03/2014;samedi;0;HV;2014S1
09/03/2014;dimanche;0;HV;2014S1
10/03/2014;lundi;0;HV;2014S1
11/03/2014;mardi;0;HV;2014S1
12/03/2014;mercredi;0;HV;2014S1
13/03/2014;jeudi;0;HV;2014S1
14/03/2014;vendredi;0;HV;2014S1
15/03/2014;samedi;0;HV;2014S1
16/03/2014;dimanche;0;HV;2014S1
17/03/2014;lundi;0;HV;2014S1
18/03/2014;mardi;0;HV;2014S1
19/03/2014;mercredi;0;HV;2014S1
20/03/2014;jeudi;0;HV;2014S1
21/03/2014;vendredi;0;HV;2014S1
22/03/2014;samedi;0;HV;2014S1
23/03/2014;dimanche;0;HV;2014S1
24/03/2014;lundi;0;HV;2014S1
25/03/2014;mardi;0;HV;2014S1
26/03/2014;mercredi;0;HV;2014S1
27/03/2014;jeudi;0;HV;2014S1
28/03/2014;vendredi;0;HV;2014S1
29/03/2014;samedi;0;HV;2014S1
30/03/2014;dimanche;0;HV;2014S1
31/03/2014;lundi;0;HV;2014S1
01/04/2014;mardi;0;HV;2014S1
02/04/2014;mercredi;0;HV;2014S1
03/04/2014;jeudi;0;HV;2014S1
04/04/2014;vendredi;0;HV;2014S1
05/04/2014;samedi;0;HV;2014S1
06/04/2014;dimanche;0;HV;2014S1
07/04/2014;lundi;0;HV;2014S1
08/04/2014;mardi;0;HV;2014S1
09/04/2014;mercredi;0;HV;2014S1
10/04/2014;jeudi;0;HV;2014S1
11/04/2014;vendredi;0;HV;2014S1
12/04/2014;samedi;0;HV;2014S1
13/04/2014;dimanche;0;HV;2014S1
14/04/2014;lundi;0;HV;2014S1
15/04/2014;mardi;0;HV;2014S1
16/04/2014;mercredi;0;HV;2014S1
17/04/2014;jeudi;0;HV;2014S1
18/04/2014;vendredi;0;HV;2014S1
19/04/2014;samedi;0;HV;2014S1
20/04/2014;dimanche;0;HV;2014S1
21/04/2014;lundi;1;HV;2014S1
22/04/2014;mardi;0;HV;2014S1
23/04/2014;mercredi;0;HV;2014S1
24/04/2014;jeudi;0;HV;2014S1
25/04/2014;vendredi;0;HV;2014S1
26/04/2014;samedi;0;HV;2014S1
27/04/2014;dimanche;0;HV;2014S1
28/04/2014;lundi;0;HV;2014S1
29/04/2014;mardi;0;HV;2014S1
30/04/2014;mercredi;0;HV;2014S1
01/05/2014;jeudi;1;HV;2014S1
02/05/2014;vendredi;0;HV;2014S1
03/05/2014;samedi;0;HV;2014S1
04/05/2014;dimanche;0;HV;2014S1
05/05/2014;lundi;0;HV;2014S1
06/05/2014;mardi;0;HV;2014S1
07/05/2014;mercredi;0;HV;2014S1
08/05/2014;jeudi;1;HV;2014S1
09/05/2014;vendredi;0;HV;2014S1
10/05/2014;samedi;0;HV;2014S1
11/05/2014;dimanche;0;HV;2014S1
12/05/2014;lundi;0;HV;2014S1
13/05/2014;mardi;0;HV;2014S1
14/05/2014;mercredi;0;HV;2014S1
15/05/2014;jeudi;0;HV;2014S1
16/05/2014;vendredi;0;HV;2014S1
17/05/2014;samedi;0;HV;2014S1
18/05/2014;dimanche;0;HV;2014S1
19/05/2014;lundi;0;HV;2014S1
20/05/2014;mardi;0;HV;2014S1
21/05/2014;mercredi;0;HV;2014S1
22/05/2014;jeudi;0;HV;2014S1
23/05/2014;vendredi;0;HV;2014S1
24/05/2014;samedi;0;HV;2014S1
25/05/2014;dimanche;0;HV;2014S1
26/05/2014;lundi;0;HV;2014S1
27/05/2014;mardi;0;HV;2014S1
28/05/2014;mercredi;0;HV;2014S1
29/05/2014;jeudi;1;HV;2014S1
30/05/2014;vendredi;0;HV;2014S1
31/05/2014;samedi;0;HV;2014S1
01/06/2014;dimanche;0;HV;2014S1
02/06/2014;lundi;0;HV;2014S1
03/06/2014;mardi;0;HV;2014S1
04/06/2014;mercredi;0;HV;2014S1
05/06/2014;jeudi;0;HV;2014S1
06/06/2014;vendredi;0;HV;2014S1
07/06/2014;samedi;0;HV;2014S1
08/06/2014;dimanche;0;HV;2014S1
09/06/2014;lundi;1;HV;2014S1
10/06/2014;mardi;0;HV;2014S1
11/06/2014;mercredi;0;HV;2014S1
12/06/2014;jeudi;0;HV;2014S1
13/06/2014;vendredi;0;HV;2014S1
14/06/2014;samedi;0;HV;2014S1
15/06/2014;dimanche;0;HV;2014S1
16/06/2014;lundi;0;HV;2014S1
17/06/2014;mardi;0;HV;2014S1
18/06/2014;mercredi;0;HV;2014S1
19/06/2014;jeudi;0;HV;2014S1
20/06/2014;vendredi;0;HV;2014S1
21/06/2014;samedi;0;HV;2014S1
22/06/2014;dimanche;0;HV;2014S1
23/06/2014;lundi;0;HV;2014S1
24/06/2014;mardi;0;HV;2014S1
25/06/2014;mercredi;0;HV;2014S1
26/06/2014;jeudi;0;HV;2014S1
27/06/2014;vendredi;0;HV;2014S1
28/06/2014;samedi;0;HV;2014S1
29/06/2014;dimanche;0;HV;2014S1
30/06/2014;lundi;0;HV;2014S1
01/07/2014;mardi;0;HV;2014S2
02/07/2014;mercredi;0;HV;2014S2
03/07/2014;jeudi;0;HV;2014S2
04/07/2014;vendredi;0;HV;2014S2
05/07/2014;samedi;0;HV;2014S2
06/07/2014;dimanche;0;HV;2014S2
07/07/2014;lundi;0;HV;2014S2
08/07/2014;mardi;0;HV;2014S2
09/07/2014;mercredi;0;HV;2014S2
10/07/2014;jeudi;0;HV;2014S2
11/07/2014;vendredi;0;HV;2014S2
12/07/2014;samedi;0;HV;2014S2
13/07/2014;dimanche;0;HV;2014S2
14/07/2014;lundi;1;HV;2014S2
15/07/2014;mardi;0;HV;2014S2
16/07/2014;mercredi;0;HV;2014S2
17/07/2014;jeudi;0;HV;2014S2
18/07/2014;vendredi;0;HV;2014S2
19/07/2014;samedi;0;HV;2014S2
20/07/2014;dimanche;0;HV;2014S2
21/07/2014;lundi;0;HV;2014S2
22/07/2014;mardi;0;HV;2014S2
23/07/2014;mercredi;0;HV;2014S2
24/07/2014;jeudi;0;HV;2014S2
25/07/2014;vendredi;0;HV;2014S2
26/07/2014;samedi;0;HV;2014S2
27/07/2014;dimanche;0;HV;2014S2
28/07/2014;lundi;0;HV;2014S2
29/07/2014;mardi;0;HV;2014S2
30/07/2014;mercredi;0;HV;2014S2
31/07/2014;jeudi;0;HV;2014S2
01/08/2014;vendredi;0;HV;2014S2
02/08/2014;samedi;0;HV;2014S2
03/08/2014;dimanche;0;HV;2014S2
04/08/2014;lundi;0;HV;2014S2
05/08/2014;mardi;0;HV;2014S2
06/08/2014;mercredi;0;HV;2014S2
07/08/2014;jeudi;0;HV;2014S2
08/08/2014;vendredi;0;HV;2014S2
09/08/2014;samedi;0;HV;2014S2
10/08/2014;dimanche;0;HV;2014S2
11/08/2014;lundi;0;HV;2014S2
12/08/2014;mardi;0;HV;2014S2
13/08/2014;mercredi;0;HV;2014S2
14/08/2014;jeudi;0;HV;2014S2
15/08/2014;vendredi;1;HV;2014S2
16/08/2014;samedi;0;HV;2014S2
17/08/2014;dimanche;0;HV;2014S2
18/08/2014;lundi;0;HV;2014S2
19/08/2014;mardi;0;HV;2014S2
20/08/2014;mercredi;0;HV;2014S2
21/08/2014;jeudi;0;HV;2014S2
22/08/2014;vendredi;0;HV;2014S2
23/08/2014;samedi;0;HV;2014S2
24/08/2014;dimanche;0;HV;2014S2
25/08/2014;lundi;0;HV;2014S2
26/08/2014;mardi;0;HV;2014S2
27/08/2014;mercredi;0;HV;2014S2
28/08/2014;jeudi;0;HV;2014S2
29/08/2014;vendredi;0;HV;2014S2
30/08/2014;samedi;0;HV;2014S2
31/08/2014;dimanche;0;HV;2014S2
01/09/2014;lundi;0;HV;2014S2
02/09/2014;mardi;0;HV;2014S2
03/09/2014;mercredi;0;HV;2014S2
04/09/2014;jeudi;0;HV;2014S2
05/09/2014;vendredi;0;HV;2014S2
06/09/2014;samedi;0;HV;2014S2
07/09/2014;dimanche;0;HV;2014S2
08/09/2014;lundi;0;HV;2014S2
09/09/2014;mardi;0;HV;2014S2
10/09/2014;mercredi;0;HV;2014S2
11/09/2014;jeudi;0;HV;2014S2
12/09/2014;vendredi;0;HV;2014S2
13/09/2014;samedi;0;HV;2014S2
14/09/2014;dimanche;0;HV;2014S2
15/09/2014;lundi;0;HV;2014S2
16/09/2014;mardi;0;HV;2014S2
17/09/2014;mercredi;0;HV;2014S2
18/09/2014;jeudi;0;HV;2014S2
19/09/2014;vendredi;0;HV;2014S2
20/09/2014;samedi;0;HV;2014S2
21/09/2014;dimanche;0;HV;2014S2
22/09/2014;lundi;0;HV;2014S2
23/09/2014;mardi;0;HV;2014S2
24/09/2014;mercredi;0;HV;2014S2
25/09/2014;jeudi;0;HV;2014S2
26/09/2014;vendredi;0;HV;2014S2
27/09/2014;samedi;0;HV;2014S2
28/09/2014;dimanche;0;HV;2014S2
29/09/2014;lundi;0;HV;2014S2
30/09/2014;mardi;0;HV;2014S2
01/10/2014;mercredi;0;HV;2014S2
02/10/2014;jeudi;0;HV;2014S2
03/10/2014;vendredi;0;HV;2014S2
04/10/2014;samedi;0;HV;2014S2
05/10/2014;dimanche;0;HV;2014S2
06/10/2014;lundi;0;HV;2014S2
07/10/2014;mardi;0;HV;2014S2
08/10/2014;mercredi;0;HV;2014S2
09/10/2014;jeudi;0;HV;2014S2
10/10/2014;vendredi;0;HV;2014S2
